GEO_ID,NAME,POPGROUP,POPGROUP_TTL,HCT006001,HCT006001ERR,HCT006002,HCT006003,HCT006004,HCT006005,HCT006006,HCT006007,HCT006008
8600000US95949,ZCTA5 95949,1,Total population,8188,null,1873,3621,1164,941,355,143,91
8600000US95950,ZCTA5 95950,1,Total population,181,null,45,43,18,33,22,11,9
8600000US95951,ZCTA5 95951,1,Total population,728,null,77,154,145,135,125,58,34
8600000US95953,ZCTA5 95953,1,Total population,3154,null,568,819,497,528,355,197,190
8600000US95954,ZCTA5 95954,1,Total population,5210,null,1320,2240,742,545,226,88,49
8600000US95955,ZCTA5 95955,1,Total population,532,null,125,160,79,77,54,17,20
8600000US95956,ZCTA5 95956,1,Total population,197,null,67,85,24,15,5,0,1
8600000US95957,ZCTA5 95957,1,Total population,294,null,76,102,48,32,23,6,7
8600000US95959,ZCTA5 95959,1,Total population,7513,null,1982,3240,1069,781,277,95,69
8600000US95960,ZCTA5 95960,1,Total population,366,null,117,144,55,30,14,6,0
8600000US95961,ZCTA5 95961,1,Total population,7967,null,1228,2017,1445,1405,918,495,459
8600000US95962,ZCTA5 95962,1,Total population,678,null,186,275,117,56,25,12,7
8600000US95963,ZCTA5 95963,1,Total population,5445,null,1205,1749,854,737,474,244,182
8600000US95965,ZCTA5 95965,1,Total population,7198,null,1834,2358,1151,820,510,239,286
8600000US95966,ZCTA5 95966,1,Total population,11789,null,3108,4281,1733,1264,719,360,324
8600000US95968,ZCTA5 95968,1,Total population,490,null,105,145,96,60,44,25,15
8600000US95969,ZCTA5 95969,1,Total population,12475,null,4180,4863,1651,1044,481,167,89
8600000US95970,ZCTA5 95970,1,Total population,214,null,49,93,26,26,12,4,4
8600000US95971,ZCTA5 95971,1,Total population,2603,null,834,1028,343,242,107,41,8
8600000US95973,ZCTA5 95973,1,Total population,12739,null,3334,4531,2085,1704,688,242,155
8600000US95975,ZCTA5 95975,1,Total population,765,null,205,330,100,75,36,11,8
8600000US95977,ZCTA5 95977,1,Total population,637,null,133,243,106,89,34,21,11
8600000US95978,ZCTA5 95978,1,Total population,55,null,16,19,6,5,4,4,1
8600000US95979,ZCTA5 95979,1,Total population,262,null,89,110,34,17,9,2,1
8600000US95982,ZCTA5 95982,1,Total population,1145,null,200,393,208,203,88,38,15
8600000US95983,ZCTA5 95983,1,Total population,215,null,75,97,25,10,6,0,2
8600000US95984,ZCTA5 95984,1,Total population,61,null,18,31,11,0,0,0,1
8600000US95986,ZCTA5 95986,1,Total population,79,null,40,23,9,4,1,2,0
8600000US95987,ZCTA5 95987,1,Total population,1690,null,257,396,262,299,242,117,117
8600000US95988,ZCTA5 95988,1,Total population,3198,null,770,1060,516,412,227,120,93
8600000US95991,ZCTA5 95991,1,Total population,13887,null,3365,3877,2200,1944,1292,672,537
8600000US95993,ZCTA5 95993,1,Total population,11734,null,2131,3590,1915,1928,1054,615,501
8600000US96001,ZCTA5 96001,1,Total population,13736,null,3900,4998,2025,1622,774,289,128
8600000US96002,ZCTA5 96002,1,Total population,12498,null,3002,4309,2048,1676,859,385,219
8600000US96003,ZCTA5 96003,1,Total population,18128,null,5079,6676,2835,2120,856,341,221
8600000US96006,ZCTA5 96006,1,Total population,242,null,72,100,28,24,8,9,1
8600000US96007,ZCTA5 96007,1,Total population,8899,null,2241,3164,1441,1092,542,260,159
8600000US96008,ZCTA5 96008,1,Total population,451,null,77,175,79,64,37,11,8
8600000US96009,ZCTA5 96009,1,Total population,235,null,60,97,29,27,16,3,3
8600000US96010,ZCTA5 96010,1,Total population,103,null,28,48,14,5,3,3,2
8600000US96011,ZCTA5 96011,1,Total population,115,null,60,31,11,7,3,1,2
8600000US96013,ZCTA5 96013,1,Total population,1703,null,485,664,241,167,87,35,24
8600000US96014,ZCTA5 96014,1,Total population,98,null,26,45,15,10,2,0,0
8600000US96015,ZCTA5 96015,1,Total population,125,null,27,57,17,15,5,2,2
8600000US96016,ZCTA5 96016,1,Total population,162,null,30,98,12,16,2,1,3
8600000US96017,ZCTA5 96017,1,Total population,76,null,25,29,10,9,1,0,2
8600000US96019,ZCTA5 96019,1,Total population,3890,null,931,1333,711,481,279,100,55
8600000US96020,ZCTA5 96020,1,Total population,1078,null,308,478,121,112,36,15,8
8600000US96021,ZCTA5 96021,1,Total population,5632,null,1251,1828,864,743,503,236,207
8600000US96022,ZCTA5 96022,1,Total population,5874,null,1066,2341,947,850,417,150,103
8600000US96023,ZCTA5 96023,1,Total population,501,null,144,184,64,59,27,10,13
8600000US96024,ZCTA5 96024,1,Total population,482,null,132,222,52,43,18,7,8
8600000US96025,ZCTA5 96025,1,Total population,1070,null,395,382,145,89,30,18,11
8600000US96027,ZCTA5 96027,1,Total population,946,null,254,403,128,85,52,17,7
8600000US96028,ZCTA5 96028,1,Total population,604,null,162,260,67,65,31,13,6
8600000US96029,ZCTA5 96029,1,Total population,56,null,16,25,8,3,3,0,1
8600000US96031,ZCTA5 96031,1,Total population,81,null,35,28,8,7,3,0,0
8600000US96032,ZCTA5 96032,1,Total population,968,null,261,407,134,89,41,20,16
8600000US96033,ZCTA5 96033,1,Total population,186,null,48,86,20,15,13,3,1
8600000US96034,ZCTA5 96034,1,Total population,131,null,45,52,11,13,4,4,2
8600000US96035,ZCTA5 96035,1,Total population,1158,null,254,355,201,149,111,52,36
8600000US96037,ZCTA5 96037,1,Total population,136,null,30,65,24,12,3,1,1
8600000US96038,ZCTA5 96038,1,Total population,251,null,72,107,24,25,14,4,5
8600000US96039,ZCTA5 96039,1,Total population,555,null,186,204,79,43,21,15,7
8600000US96040,ZCTA5 96040,1,Total population,145,null,40,64,16,11,11,3,0
8600000US96041,ZCTA5 96041,1,Total population,1235,null,427,477,163,78,61,10,19
8600000US96044,ZCTA5 96044,1,Total population,474,null,157,194,55,44,16,6,2
8600000US96046,ZCTA5 96046,1,Total population,154,null,63,56,20,9,3,3,0
8600000US96047,ZCTA5 96047,1,Total population,424,null,119,172,59,38,20,7,9
8600000US96048,ZCTA5 96048,1,Total population,320,null,89,143,46,22,14,2,4
8600000US96050,ZCTA5 96050,1,Total population,209,null,79,82,30,11,5,2,0
8600000US96051,ZCTA5 96051,1,Total population,568,null,188,275,52,36,10,2,5
8600000US96052,ZCTA5 96052,1,Total population,650,null,219,284,69,46,20,7,5
8600000US96054,ZCTA5 96054,1,Total population,156,null,38,66,26,16,7,2,1
8600000US96055,ZCTA5 96055,1,Total population,1541,null,406,572,211,177,97,49,29
8600000US96056,ZCTA5 96056,1,Total population,691,null,160,310,96,80,32,7,6
8600000US96057,ZCTA5 96057,1,Total population,663,null,241,276,73,41,19,11,2
8600000US96058,ZCTA5 96058,1,Total population,305,null,88,102,32,41,25,11,6
8600000US96059,ZCTA5 96059,1,Total population,298,null,75,147,35,20,12,6,3
8600000US96062,ZCTA5 96062,1,Total population,406,null,62,173,71,53,30,12,5
8600000US96063,ZCTA5 96063,1,Total population,65,null,24,30,5,5,0,1,0
8600000US96064,ZCTA5 96064,1,Total population,1906,null,505,778,260,207,98,34,24
8600000US96065,ZCTA5 96065,1,Total population,144,null,38,62,17,14,7,3,3
8600000US96067,ZCTA5 96067,1,Total population,3355,null,1174,1324,413,281,104,35,24
8600000US96068,ZCTA5 96068,1,Total population,39,null,8,15,6,6,3,0,1
8600000US96069,ZCTA5 96069,1,Total population,412,null,98,178,69,41,17,6,3
8600000US96071,ZCTA5 96071,1,Total population,67,null,23,34,7,2,1,0,0
8600000US96073,ZCTA5 96073,1,Total population,1533,null,227,686,250,230,84,31,25
8600000US96074,ZCTA5 96074,1,Total population,65,null,17,29,6,9,2,1,1
8600000US96075,ZCTA5 96075,1,Total population,136,null,49,55,14,13,3,1,1
8600000US96076,ZCTA5 96076,1,Total population,83,null,31,43,4,3,1,0,1
8600000US96080,ZCTA5 96080,1,Total population,11156,null,2963,3871,1761,1341,736,311,173
8600000US96084,ZCTA5 96084,1,Total population,280,null,80,127,32,24,11,2,4
8600000US96086,ZCTA5 96086,1,Total population,154,null,41,73,22,11,4,2,1
8600000US96087,ZCTA5 96087,1,Total population,248,null,50,115,42,24,9,7,1
8600000US96088,ZCTA5 96088,1,Total population,1986,null,473,986,259,156,55,32,25
8600000US96090,ZCTA5 96090,1,Total population,167,null,39,70,16,21,16,5,0
8600000US96091,ZCTA5 96091,1,Total population,332,null,100,172,32,13,14,1,0
8600000US96092,ZCTA5 96092,1,Total population,161,null,29,55,30,25,7,11,4
8600000US96093,ZCTA5 96093,1,Total population,1738,null,530,677,232,156,92,35,16
8600000US96094,ZCTA5 96094,1,Total population,2712,null,673,1158,388,283,135,37,38
8600000US96096,ZCTA5 96096,1,Total population,291,null,60,146,43,19,12,8,3
8600000US96097,ZCTA5 96097,1,Total population,4415,null,1496,1570,586,429,203,87,44
8600000US96101,ZCTA5 96101,1,Total population,2325,null,703,926,313,215,97,39,32
8600000US96103,ZCTA5 96103,1,Total population,864,null,243,483,73,42,13,9,1
8600000US96104,ZCTA5 96104,1,Total population,336,null,110,135,45,31,6,8,1
8600000US96105,ZCTA5 96105,1,Total population,223,null,63,86,38,19,8,4,5
8600000US96106,ZCTA5 96106,1,Total population,257,null,66,170,15,4,0,2,0
8600000US96107,ZCTA5 96107,1,Total population,514,null,128,204,80,63,31,4,4
8600000US96108,ZCTA5 96108,1,Total population,57,null,14,28,9,5,1,0,0
8600000US96109,ZCTA5 96109,1,Total population,441,null,123,159,64,56,22,10,7
8600000US96110,ZCTA5 96110,1,Total population,81,null,24,43,4,7,2,1,0
8600000US96111,ZCTA5 96111,1,Total population,78,null,21,37,16,3,1,0,0
8600000US96112,ZCTA5 96112,1,Total population,94,null,35,33,8,8,4,5,1
8600000US96113,ZCTA5 96113,1,Total population,405,null,106,155,61,44,24,8,7
8600000US96114,ZCTA5 96114,1,Total population,1212,null,230,490,201,160,74,30,27
8600000US96115,ZCTA5 96115,1,Total population,78,null,28,37,9,4,0,0,0
8600000US96116,ZCTA5 96116,1,Total population,100,null,28,46,11,5,5,2,3
8600000US96117,ZCTA5 96117,1,Total population,156,null,26,71,25,15,14,4,1
8600000US96118,ZCTA5 96118,1,Total population,673,null,189,265,89,69,42,13,6
8600000US96120,ZCTA5 96120,1,Total population,393,null,100,168,46,38,24,11,6
8600000US96121,ZCTA5 96121,1,Total population,155,null,32,73,25,14,9,1,1
8600000US96122,ZCTA5 96122,1,Total population,1651,null,477,639,222,196,70,31,16
8600000US96124,ZCTA5 96124,1,Total population,157,null,56,65,17,12,2,4,1
8600000US96125,ZCTA5 96125,1,Total population,130,null,40,63,19,7,1,0,0
8600000US96126,ZCTA5 96126,1,Total population,101,null,28,52,7,9,4,1,0
8600000US96128,ZCTA5 96128,1,Total population,267,null,60,99,45,29,23,4,7
8600000US96129,ZCTA5 96129,1,Total population,103,null,24,40,17,11,8,2,1
8600000US96130,ZCTA5 96130,1,Total population,5820,null,1534,2063,877,760,356,154,76
8600000US96132,ZCTA5 96132,1,Total population,58,null,23,23,6,2,2,1,1
8600000US96133,ZCTA5 96133,1,Total population,42,null,11,18,5,3,0,4,1
8600000US96134,ZCTA5 96134,1,Total population,913,null,236,279,140,110,84,43,21
8600000US96135,ZCTA5 96135,1,Total population,56,null,22,18,4,6,4,1,1
8600000US96136,ZCTA5 96136,1,Total population,47,null,20,14,6,2,2,2,1
8600000US96137,ZCTA5 96137,1,Total population,1491,null,420,686,172,125,54,24,10
8600000US96140,ZCTA5 96140,1,Total population,549,null,153,253,75,55,12,1,0
8600000US96141,ZCTA5 96141,1,Total population,367,null,135,148,40,36,4,2,2
8600000US96142,ZCTA5 96142,1,Total population,484,null,152,194,68,58,11,1,0
8600000US96143,ZCTA5 96143,1,Total population,1658,null,494,481,257,201,128,56,41
8600000US96145,ZCTA5 96145,1,Total population,1500,null,505,611,201,125,42,9,7
8600000US96146,ZCTA5 96146,1,Total population,588,null,203,210,75,68,23,7,2
8600000US96148,ZCTA5 96148,1,Total population,318,null,92,113,42,35,21,8,7
8600000US96150,ZCTA5 96150,1,Total population,12436,null,3719,4525,1861,1343,607,230,151
8600000US96161,ZCTA5 96161,1,Total population,7293,null,1600,2794,1266,1065,396,113,59
8600000US97635,ZCTA5 97635,1,Total population,141,null,42,67,23,4,3,1,1
